ID студента,Вопрос №,Вопрос,Эталонный ответ,Ответ студента,Балл
202123516,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",Резервная мощность тепловой электростанции (ТЭС) - это дополнительная мощность， которая может быть мгновенно включена в работу для компенсации возможных колебаний в потреблении электроэнергии или для обеспечения надежности работы системы.,1
202123423,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123423,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123423,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123423,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123423,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Я знаю следующие типы мощности:  1.Активная мощность (P). 2.Реактивная мощность (Q). 3.Полная мощность (S). 4.Полезная мощность. 5.Бесполезная мощность.,1
202123423,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность ТЭС - это максимальная мощность， которую станция может вырабатывать при нормальных условиях работы.,1
202123423,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать следующие параметры: 1. Среднесуточную нагрузку  2. Рабочее время 3. Максимальную мощность станции,1
202123423,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Это Отношение минимальной ночной к максимально дневной нагрузке,0
202123509,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123509,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123509,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123509,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123509,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Я знаю следующие типы мощности:  1.Активная мощность (P). 2.Реактивная мощность (Q). 3.Полная мощность (S). 4.Полезная мощность. 5.Бесполезная мощность.,1
202123509,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Рабочая мощность ТЭС - это мощность， которая фактически вырабатывается станцией в данный момент.,1
202123509,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность ТЭС - это максимальная мощность， которую станция может вырабатывать при нормальных условиях работы.,1
202123509,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",резервная мощность - это максимально допустимая мощность при переменой нагрузки,1
202123410,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123410,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123410,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123410,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123410,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123410,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123410,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",Степень неравномерности суточной нагрузки отражает разницу между максимаьной и минимальной потребностью в энергии за сутки. Это показатель， который характеризует изменчивость энергопотребления в течение дня и может быть использован для оптимизации работы энергетических систем. Чем выше степень неравномерности， тем больше разница между пиковой и минимальной нагрузкой， что может потребовать более сложных стратегий управления и балансировки энергосистемы.,1
202123410,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Степень неравномерности суточной нагрузки - это параметр， характеризующий разброс между максимальной и минимальной нагрузкой за сутки.,1
202123403,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123403,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123403,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123403,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123403,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123403,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",Резервная мощность - разница между установленной и рабочей мощностью,1
202123403,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",нужно знать среднюю нагрузки и максимальную Согласно формуле,1
202123403,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Рабочая мощность тепловой электростанции (ТЭС) - это мощность， которую станция способна генерировать и передавать в электрическую сеть во время своей работы.,1
202123424,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123424,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123424,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123424,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123424,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123424,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",резервная мощность - это максимально допустимая мощность при переменой нагрузки ;Резервная мощность - разница между установленной и рабочей мощностью,1
202123424,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Рабочая мощность тепловой электростанции (ТЭС) - это мощность， которую станция вырабатывает в данный момент времени при работе на определенной загрузке.,1
202123424,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать следующие параметры: 1. Среднесуточную нагрузку  2. Рабочее время 3. Максимальную мощность станции.Согласно формуле,1
202123511,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123511,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123511,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123511,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123511,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123511,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Это Отношение минимальной ночной к максимально дневной нагрузке,1
202123511,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Рабочая мощность тепловой электростанции (ТЭС) - это мощность， которую станция вырабатывает в данный момент времени при работе на определенной загрузке.,1
202123511,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",это максимально допустимая мощность при переменой нагрузки,1
202123525,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123525,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123525,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123525,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123525,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123525,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Рабочая мощность ТЭС - это мощность， которая фактически вырабатывается станцией в данный момент.,1
202123525,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Это Отношение минимальной ночной к максимально дневной нагрузке,1
202123525,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",нужно знать среднюю нагрузки и максимальную,1
202123526,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123526,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123526,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123526,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123526,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123526,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,8.Рабочая мощность ТЭС - это мощность， которая фактически вырабатывается станцией в данный момент.,1
202123526,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",6.резервная мощность - это максимально допустимая мощность при переменой нагрузки,1
202123526,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",5.Установленная ， рабочая ， резервная !!!Резервная электрическая и тепловая,1
202123406,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123406,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123406,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123406,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123406,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123406,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Рабочая мощность тепловой электростанции (ТЭС) - это мощность， которую станция вырабатывает в данный момент времени при работе на определенной загрузке.,1
202123406,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Установленная ， рабочая ， резервная .Резервная электрическая и тепловая .,1
202123406,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность тепловой электростанции (ТЭС) - это максимальная мощность， которую станция может вырабатывать при непрерывной работе на полную загрузку.,1
202123417,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123417,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123417,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123417,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123417,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123417,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123417,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123417,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,это максимальная мощность， которую станция может вырабатывать при непрерывной работе на полную загрузку.,1
202123413,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123413,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123413,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123413,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123413,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123413,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность — суммарная номинальная электрическая мощность однотипных электрических машин. То есть суммарная мощность станции при номинальной нагрузке не агрегатов,1
202123413,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать следующие параметры: 1. Среднесуточную нагрузку  2. Рабочее время 3. Максимальную мощность станции,1
202123413,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Установленная ， рабочая ， резервная Резервная электрическая и тепловая,1
202123530,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123530,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123530,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123530,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Установленная ， рабочая ， резервная электрическая и тепловая,1
202123530,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Это Отношение минимальной ночной к максимально дневной нагрузке,0
202123530,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",Резервная мощность - разница между установленной и рабочей мощностью Да， это максимально допустимая мощность при переменой нагрузки,1
202123530,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Рабочая мощность тепловой электростанции (ТЭС) - это мощность， которую станция вырабатывает в данный момент времени при работе на определенной загрузке.,1
202123530,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать следующие параметры: 1. Среднесуточную нагрузку  2. Рабочее время 3. Максимальную мощность станции,1
202123408,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123408,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123408,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123408,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123408,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123408,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Это Отношение минимальной ночной к максимально дневной нагрузке Это Отношение минимальной ночной к максимально дневной нагрузке,0
202123408,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",резервная мощность - это максимально допустимая мощность при переменой нагрузки,1
202123408,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность — суммарная номинальная электрическая мощность однотипных электрических машин.,1
202123513,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123513,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123513,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123513,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123513,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123513,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123513,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Это Отношение минимальной ночной к максимально дневной нагрузке,1
202123513,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать суммарную энергию， вырабатываемую за это время， и длительность рабочего времени.,1
202123528,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123528,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123528,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123528,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123528,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123528,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Это Отношение минимальной ночной к максимально дневной нагрузке,1
202123528,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",резервная мощность - это максимально допустимая мощность при переменой нагрузки. Резервная мощность - разница между установленной и рабочей мощностью,1
202123528,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",нужно знать среднюю нагрузки и максимальную !Согласно формуле,1
202123523,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123523,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123523,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123523,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123523,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123523,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность — суммарная номинальная электрическая мощность однотипных электрических машин. То есть суммарная мощность станции при номинальной нагрузке не агрегатов,1
202123523,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Установленная ， рабочая ， резервная,1
202123523,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",резервная мощность - это максимально допустимая мощность при переменой нагрузки Резервная мощность - разница между установленной и рабочей мощностью,1
202123425,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123425,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123425,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123425,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123425,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123425,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123425,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Это Отношение минимальной ночной к максимально дневной нагрузке,0
202123425,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность — суммарная номинальная электрическая мощность однотипных электрических машин. То есть суммарная мощность станции при номинальной нагрузке не агрегатов,1
202123416,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123416,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123416,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123416,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123416,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123416,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Типы мощности: активная мощность， реактивная мощность， полная мощность.,0
202123416,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Резервная мощность ТЭС - это дополнительная мощность， которая используется в случае возникновения аварийных ситуаций или для компенсации изменений в нагрузке.,1
202123416,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Степень неравномерности суточной нагрузки - это параметр， характеризующий разброс между максимальной и минимальной нагрузкой за сутки.,1
202123421,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123421,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123421,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123421,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123421,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123421,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123421,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,это максимальная мощность， которую станция может вырабатывать при нормальных условиях работы.,1
202123421,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Степень неравномерности суточной нагрузки - это отношение пиковой нагрузки к среднесуточной нагрузке. Она показывает， насколько различаются максимальная и средняя нагрузки за сутки.,0
