ID студента,Вопрос №,Вопрос,Эталонный ответ,Ответ студента,Балл
202224219,3,По назначению здания разделяются на … и гражданские.,А. промышленные,B.жилые,1
202224219,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,A.строительства,1
202224219,8,Естественный цвет бетона - …,Б. серый,B.серый,2
202224219,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,C.балкон,2
202224219,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,B.компонентами при производстве бетона.,2
202224216,5,Жилое здание это здание для … .,Б. проживания,,0
202224216,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224216,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224216,8,Естественный цвет бетона - …,Б. серый,,0
202224216,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224216,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,,0
202224216,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,,0
202224216,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224216,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224216,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224216,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,C.подземную,2
202224216,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",A.Площадка с ограждением， которая выступает на фасаде здания.,2
202224216,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,C.балкон,2
202224216,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,B.бульдозер,2
202224216,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,B.компонентами при производстве бетона.,2
202224109,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224109,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,,0
202224109,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202224109,8,Естественный цвет бетона - …,Б. серый,,0
202224109,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224109,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224109,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224109,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202224109,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,,0
202224109,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224109,3,По назначению здания разделяются на … и гражданские.,А. промышленные,A.промышленные,2
202224109,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,C.здание,1
202224109,5,Жилое здание это здание для … .,Б. проживания,B.проживания,2
202224109,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,A.строительстве и ремонте дорог.,2
202224109,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",A.Площадка с ограждением， которая выступает на фасаде здания.,2
202224206,5,Жилое здание это здание для … .,Б. проживания,,0
202224206,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,,0
202224206,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202224206,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224206,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202224206,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224206,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224206,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224206,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,,0
202224206,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224206,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,B.здания,2
202224206,3,По назначению здания разделяются на … и гражданские.,А. промышленные,A.промышленные,2
202224206,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,C.балкон,2
202224206,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,A.их функциональное назначение.,2
202224206,8,Естественный цвет бетона - …,Б. серый,B.серый,2
202224014,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224014,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224014,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,,0
202224014,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224014,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,,0
202224014,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224014,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202224014,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224014,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224014,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224014,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,A.их функциональное назначение.,2
202224014,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,A.экскаватор,1
202224014,5,Жилое здание это здание для … .,Б. проживания,B.проживания,2
202224014,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,C.административные,1
202224014,8,Естественный цвет бетона - …,Б. серый,B.серый,2
202224125,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224125,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224125,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224125,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202224125,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224125,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,,0
202224125,5,Жилое здание это здание для … .,Б. проживания,,0
202224125,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224125,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224125,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224125,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,B.здания,2
202224125,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,A.экскаватор,1
202224125,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,C.всех типов балконов и лоджий.,2
202224125,8,Естественный цвет бетона - …,Б. серый,B.серый,2
202224125,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,B.компонентами при производстве бетона.,2
202224218,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,,0
202224218,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224218,8,Естественный цвет бетона - …,Б. серый,,0
202224218,5,Жилое здание это здание для … .,Б. проживания,,0
202224218,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202224218,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224218,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224218,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224218,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,,0
202224218,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224218,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",A.Площадка с ограждением， которая выступает на фасаде здания.,2
202224218,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,C.административные,1
202224218,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,B.бульдозер,2
202224218,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,A.камень,2
202224218,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,A.их функциональное назначение.,2
202224111,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224111,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224111,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224111,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202224111,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224111,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224111,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224111,8,Естественный цвет бетона - …,Б. серый,,0
202224111,5,Жилое здание это здание для … .,Б. проживания,,0
202224111,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,,0
202224111,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,C.подземную,2
202224111,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,B.здания,2
202224111,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,C.административные,1
202224111,3,По назначению здания разделяются на … и гражданские.,А. промышленные,A.промышленные,2
202224111,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,B.инструменты,2
202224005,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224005,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224005,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224005,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224005,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,,0
202224005,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,,0
202224005,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202224005,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224005,8,Естественный цвет бетона - …,Б. серый,,0
202224005,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224005,5,Жилое здание это здание для … .,Б. проживания,B.проживания,2
202224005,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,A.экскаватор,1
202224005,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,A.строительстве и ремонте дорог.,2
202224005,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,A.их функциональное назначение.,2
202224005,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,B.компонентами при производстве бетона.,2
202122804,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202122804,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202122804,8,Естественный цвет бетона - …,Б. серый,,0
202122804,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202122804,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202122804,5,Жилое здание это здание для … .,Б. проживания,,0
202122804,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202122804,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202122804,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,,0
202122804,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202122804,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,C.балкон,1
202122804,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,A.промышленные,1
202122804,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,B.здания,2
202122804,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,A.строительстве и ремонте дорог.,2
202122804,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,C.всех типов балконов и лоджий.,2
202224225,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224225,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224225,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224225,8,Естественный цвет бетона - …,Б. серый,,0
202224225,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202224225,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202224225,5,Жилое здание это здание для … .,Б. проживания,,0
202224225,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224225,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224225,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224225,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,A.строительства,1
202224225,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,A.камень,2
202224225,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,B.инструменты,2
202224225,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,B.инженерные,1
202224225,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,B.компонентами при производстве бетона.,2
202224212,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224212,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224212,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224212,5,Жилое здание это здание для … .,Б. проживания,,0
202224212,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224212,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202224212,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224212,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224212,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202224212,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224212,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,A.промышленные,1
202224212,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,B.здания,2
202224212,8,Естественный цвет бетона - …,Б. серый,B.серый,2
202224212,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,B.компонентами при производстве бетона.,2
202224212,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,C.всех типов балконов и лоджий.,2
202224121,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202224121,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,,0
202224121,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224121,8,Естественный цвет бетона - …,Б. серый,,0
202224121,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224121,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224121,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224121,5,Жилое здание это здание для … .,Б. проживания,,0
202224121,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,,0
202224121,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224121,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,C.всех типов балконов и лоджий.,2
202224121,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,C.подземную,1
202224121,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,C.балкон,2
202224121,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,B.инженерные,1
202224121,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,A.камень,2
202224319,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224319,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224319,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224319,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202224319,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224319,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224319,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,,0
202224319,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224319,8,Естественный цвет бетона - …,Б. серый,,0
202224319,5,Жилое здание это здание для … .,Б. проживания,,0
202224319,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,C.подземную,2
202224319,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,A.строительства,1
202224319,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,A.камень,2
202224319,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,B.компонентами при производстве бетона.,2
202224319,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,B.инструменты,2
202224210,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224210,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202224210,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,,0
202224210,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,,0
202224210,8,Естественный цвет бетона - …,Б. серый,,0
202224210,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,,0
202224210,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224210,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224210,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224210,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224210,3,По назначению здания разделяются на … и гражданские.,А. промышленные,A.промышленные,2
202224210,5,Жилое здание это здание для … .,Б. проживания,B.проживания,2
202224210,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,C.административные,1
202224210,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,B.компонентами при производстве бетона.,2
202224210,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,A.их функциональное назначение.,2
202224226,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,,0
202224226,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224226,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224226,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224226,3,По назначению здания разделяются на … и гражданские.,А. промышленные,,0
202224226,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,,0
202224226,9,Строительная машина для разработки и перемещения грунта - … .,Б. бульдозер,,0
202224226,8,Естественный цвет бетона - …,Б. серый,,0
202224226,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,,0
202224226,15,"Лопата, молоток, электрическая лебёдка – всё это …",Б. инструменты,,0
202224226,1,"Здание – это объемная система, имеющая … и надземную части, которая является результатом строительства.",В. подземную,C.подземную,2
202224226,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",A.Площадка с ограждением， которая выступает на фасаде здания.,2
202224226,5,Жилое здание это здание для … .,Б. проживания,B.проживания,2
202224226,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,A.камень,2
202224226,12,Найдите правильное продолжение предложения «Монтаж остекления возможен для …»,В. всех типов балконов и лоджий.,C.всех типов балконов и лоджий.,2
202224214,6,"… — это площадка с ограждением, которая выступает на фасаде здания.",В. балкон,,0
202224214,11,"Найдите правильное продолжение предложения «Кроме того, бульдозер используют при …»",А. строительстве и ремонте дорог.,,0
202224214,13,Найдите правильное продолжение предложения «Обычно форма зданий определяет …»,А. их функциональное назначение.,,0
202224214,7,"Бетон – это искусственный …, получаемый в результате твердения бетонной смеси.",А. камень,,0
202224214,14,Найдите правильное продолжение предложения «Цемент и вода являются главными связующими …»,Б. компонентами при производстве бетона.,,0
202224214,4,"Гражданские здания делятся на …, общественные и жилые.",В. административные,,0
202224214,10,Выберите верное определение понятию «Балкон»,"А. Площадка с ограждением, которая выступает на фасаде здания.",,0
202224214,8,Естественный цвет бетона - …,Б. серый,,0
202224214,2,"В состав … входят помещения, конструкции и инженерные системы.",Б. здания,,0
